source,wiki_sanity_source,target,wiki_sanity_target
Central venous catheter,48355,Voie_veineuse_centrale,0
Bellevue Hospital,38772,Bellevue_Hospital,0
Richard's paradox,26189,Paradoxe_de_Richard,0
Boolean algebra,86756,Alg%C3%A8bre_de_Boole_(logique),0
Electrical conduction system of the heart,31890,Tissu_cardionecteur,0
Charanda,21834,Charanda,0
European Health Insurance Card,29869,Carte_europ%C3%A9enne_d%27assurance_maladie,0
CD44,32769,CD44_(antig%C3%A8ne),0
Hellebore,44563,Helleborus,0
Dichloroisoprenaline,21644,Dichloroisopr%C3%A9naline,0
Blaise Pascal,91287,Blaise_Pascal,0
Sodium bisulfate,23666,Hydrog%C3%A9nosulfate_de_sodium,0
Twin-to-twin transfusion syndrome,34829,Syndrome_transfuseur-transfus%C3%A9,0
Ligand-gated ion channel,36322,R%C3%A9cepteur_ionotrope,0
Tibetan Canadians,26296,Communaut%C3%A9_tib%C3%A9taine_au_Canada,0
Pancreatic islets,25556,%C3%8Elot_de_Langerhans,0
Scorpion,65163,Scorpiones,0
Artephius,19592,Art%C3%A9phius,0
Vatican City,107877,Vatican,0
Chromosome 17,31525,Chromosome_17_humain,0
Propionic acid,31613,Acide_propano%C3%AFque,0
Carcinogenesis,75513,Canc%C3%A9rogen%C3%A8se,0
Christian Science,100020,Science_chr%C3%A9tienne,0
Ejection fraction,22107,Fraction_d%27%C3%A9jection,0
Notified body,17782,Organisme_notifi%C3%A9,0
Articular processes,19173,Zygapophyse,0
Osteoclast,31001,Ost%C3%A9oclaste,0
Isfahan,93199,Ispahan,0
Foundationalism,42235,Fondationnalisme,0
Federal government of the United States,72675,Gouvernement_f%C3%A9d%C3%A9ral_des_%C3%89tats-Unis,0
Carl Jung,132193,Carl_Gustav_Jung,0
Historical fiction,71774,Fiction_historique,0
Humidity,69137,Hygrom%C3%A9trie,0
Andy Burnham,53281,Andy_Burnham,0
Matha,66640,Math_(monde_indien),0
Hyperpnea,15576,Hyperpn%C3%A9e,0
Ascaris,15631,Ascaris_(genre),0
Physiology,47480,Physiologie,0
Isoprenaline,37116,Isopr%C3%A9naline,0
General anaesthesia,49466,Anesth%C3%A9sie_g%C3%A9n%C3%A9rale,0
Rize,30601,Rize,0
Strophanthus,18895,Strophanthus,0
Immaculate Heart of Mary,43755,C%C5%93ur_Immacul%C3%A9_de_Marie,0
Delayed onset muscle soreness,25939,Courbature,0
Ricinodendron,30119,Ricinodendron,0
Ligand-gated ion channel,36480,R%C3%A9cepteur_ionotrope,0
Pneuma,20518,Pneuma,0
Royal jelly,28801,Gel%C3%A9e_royale,0
Six Feet Under (TV series),61958,Six_Feet_Under_(s%C3%A9rie_t%C3%A9l%C3%A9vis%C3%A9e),0
Carbon monoxide,70211,Monoxyde_de_carbone,0
Ibn Juljul,20546,Ibn_Juljul,0
Substrate (chemistry),18164,Substrat_enzymatique,0
Food and Drugs Act,16450,Loi_sur_les_aliments_et_drogues,0
Calendar of saints,37994,Calendrier_des_saints,0
Dorsal root ganglion,21012,Ganglion_spinal,0
Laboratory rat,30652,Rat_de_laboratoire,0
Typical antipsychotic,36197,Antipsychotique_typique,0
Actavis,31158,Actavis,0
Lithium stearate,16962,St%C3%A9arate_de_lithium,0
Syndrome (disambiguation),10496,Syndrome_(homonymie),0
Ancient Greek,58848,Grec_ancien,0
Utrecht,70772,Utrecht,0
Johannes Kepler,98532,Johannes_Kepler,0
Trevor Sheldon,15861,Trevor_Sheldon,0
Microvascular angina,23958,Syndrome_X_(cardiovasculaire),0
Appetite,21285,App%C3%A9tit,0
Check valve,34392,Clapet_anti-retour,0
Anatomy,73626,Anatomie,0
Anakinra,28194,Anakinra,0
Nuclear power by country,21540,Production_d%27%C3%A9lectricit%C3%A9_nucl%C3%A9aire_par_pays,0
Tracheitis,19098,Trach%C3%A9ite,0
QT interval,29227,Intervalle_QT,0
Sulindac,28045,Sulindac,0
Sirtuin,29334,Sirtuine,0
Dardanelles,47561,Dardanelles,0
Apex beat,20882,Choc_de_pointe,0
Philippine drug war,130778,Guerre_contre_la_drogue_aux_Philippines,0
Christian Dior,31941,Christian_Dior,0
Seaborgium,51146,Seaborgium,0
Long-term care insurance,32041,Assurance_de_soins_de_longue_dur%C3%A9e_au_Japon,0
Janus kinase 1,31437,Janus_kinase_1,0
Ethylene glycol,43718,%C3%89thyl%C3%A8ne_glycol,0
Growth medium,28775,Milieu_de_culture,0
Al-Kamil,25315,Al-K%C3%A2mil,0
Medicine,79653,M%C3%A9decine,0
Nursing,99644,Soin_infirmier,0
Adrenaline,60669,Adr%C3%A9naline,0
Sodium iodide,28052,Iodure_de_sodium,0
Channelopathy,23143,Canalopathie,0
Humphry Davy,85099,Humphry_Davy,0
Commensalism,31204,Commensalisme,0
Atlas (anatomy),32123,Atlas_(os),0
Pneumonectomy,20383,Pneumonectomie,0
Stomach,44532,Estomac,0
Pigging,75955,Piston_racleur,0
Death from laughter,20769,Mort_de_rire,0
Pulmonary alveolus,29361,Alv%C3%A9ole_pulmonaire,0
Monotrophic diet,18739,R%C3%A9gime_monodi%C3%A8te,0
Glucuronosyltransferase,21735,Glucuronosyltransf%C3%A9rase,0
Button cell,33063,Pile_bouton,0
Thrombolysis,24422,Thrombolyse,0
White rice,19992,Riz_blanc,0
Shire (pharmaceutical company),33320,Shire_(entreprise),0
"Paul ""Bear"" Bryant Award",24566,Paul_Bear_Bryant_Award,0
Smriti,31344,Smriti,0
Zakariya al-Qazwini,27235,Al-Qazwini,0
Tris(ethylenediamine)cobalt(III) chloride,15570,Chlorure_de_tris(%C3%A9thyl%C3%A8nediamine)cobalt(III),0
Hair keratin,14821,Exok%C3%A9ratine,0
Catheter,28644,Cath%C3%A9ter,0
Existence of God,105403,Arguments_sur_l%27existence_de_Dieu,0
ACE inhibitor,49365,Inhibiteur_de_l%27enzyme_de_conversion,0
Framingham State University,27294,Universit%C3%A9_d%27%C3%89tat_de_Framingham,0
Turing machine,90618,Machine_de_Turing,0
Ubenimex,27610,Bestatine,0
Ionic Greek,37505,Ionien_(dialecte),0
Hemiparesis,40333,H%C3%A9mipar%C3%A9sie,0
Élie Metchnikoff,45890,Ilya_Ilitch_Metchnikov,0
Rosa von Praunheim,36400,Rosa_von_Praunheim,0
Antiporter,16148,Antiport,0
Adenylyl cyclase,33402,Ad%C3%A9nylate_cyclase,0
Sinoatrial node,28754,N%C5%93ud_sinusal,0
Fascia,27693,Fascia,0
Jaccard index,38635,Indice_et_distance_de_Jaccard,0
Declaration of Helsinki,46076,D%C3%A9claration_d%27Helsinki,0
Apex beat,20862,Choc_de_pointe,0
Dosimeter,26283,Dosim%C3%A8tre,0
Thiosulfate,20722,Thiosulfate,0
Jean de Roquetaillade,24873,Jean_de_Roquetaillade,0
Liquor,46384,Boisson_spiritueuse,0
Alfred Vulpian,15526,Alfred_Vulpian,0
Hyperaemia,20316,Hyper%C3%A9mie,0
2C-H,26953,2C-H,0
Cherubism,25555,Ch%C3%A9rubisme,0
Genentech,33719,Genentech,0
Ancient Greek medicine,45498,M%C3%A9decine_en_Gr%C3%A8ce_antique,0
Clematis,39843,Cl%C3%A9matite,0
Chédiak–Higashi syndrome,27895,Syndrome_de_Chediak-Higashi,0
Serine protease,32667,Prot%C3%A9ase_%C3%A0_s%C3%A9rine,0
Traumatic brain injury,82469,Traumatisme_cr%C3%A2nien,0
Erysipelas,36183,%C3%89rysip%C3%A8le,0
Kalpa (Vedanga),29940,Kalpa_(V%C3%A9da),0
Sciacca,31319,Sciacca,0
Patient safety,90208,S%C3%A9curit%C3%A9_du_patient,0
Mario Capecchi,44082,Mario_Capecchi,0
Coeliac disease,80719,Maladie_c%C5%93liaque,0
Amchoor,18108,Amchur,0
Pesticide,83593,Pesticide,0
Public administration,92634,Administration_publique,0
Ideomotor phenomenon,25187,Effet_id%C3%A9omoteur,0
Syncytium,20481,Syncytium,0
Glycated hemoglobin,37797,H%C3%A9moglobine_glyqu%C3%A9e,0
Religion,121221,Religion,0
Transhumanism,98471,Transhumanisme,0
Sophia Antipolis,29660,Sophia_Antipolis,0
Pasteurellosis,24350,Pasteurellose,0
Blood,65645,Sang,0
Nevus flammeus nuchae,19471,N%C3%A6vus_simplex,0
Pharmacist,66005,Pharmacien,0
Halotolerance,18012,Halotol%C3%A9rance,0
Maxillary artery,21766,Art%C3%A8re_maxillaire,0
Dill,42001,Aneth,0
Melanocyte,25210,M%C3%A9lanocyte,0
Glibenclamide,33135,Glibenclamide,0
Guide book,30317,Guide_touristique,0
Triazene,17038,Triaz%C3%A8ne,0
Mibefradil,23893,Mib%C3%A9fradil,0
Keratosis pilaris atrophicans faciei,14054,Ul%C3%A9ryth%C3%A8me_ophriog%C3%A8ne,0
Support group,30448,Groupe_de_parole,0
Enteropathy,18978,Ent%C3%A9ropathie,0
Adverse drug reaction,29814,%C3%89v%C3%A9nement_ind%C3%A9sirable_m%C3%A9dicamenteux,0
Exotoxin,34285,Exotoxine,0
Imad ad-Din al-Isfahani,18544,Imad_al-Din_al-Isfahani,0
Oncogene,27090,Oncog%C3%A8ne,0
Cardiothoracic surgery,44180,Chirurgie_thoracique,0
Norepinephrine–dopamine reuptake inhibitor,31997,Inhibiteur_de_la_recapture_de_la_dopamine_et_de_la_noradr%C3%A9naline,0
Dravidian peoples,75164,Dravidiens,0
Indus Valley civilisation,138008,Civilisation_de_la_vall%C3%A9e_de_l%27Indus,0
Merck Manual of Diagnosis and Therapy,31327,Manuel_Merck_de_diagnostic_et_th%C3%A9rapeutique,0
Kay Redfield Jamison,32211,Kay_Redfield_Jamison,0
Enflurane,52057,Enflurane,0
Nursing diagnosis,27794,Diagnostic_infirmier,0
Opportunistic infection,27304,Maladie_opportuniste,0
Pseudocode,24498,Pseudo-code,0
Margarine,59477,Margarine,0
Ovary,41006,Ovaire,0
Visual perception,50732,Vue,0
Depolarization,27991,D%C3%A9polarisation,0
Striatum,38680,Striatum,0
Ventricle (heart),30838,Ventricule_cardiaque,0
Dutch East Indies,96284,Indes_orientales_n%C3%A9erlandaises,0
"Rockville, Maryland",53483,Rockville_(Maryland),0
Adrenochrome,17484,Adr%C3%A9nochrome,0
Alfred Rosenberg,79103,Alfred_Rosenberg,0
Mycobacterium,33206,Mycobacterium,0
Brahmin,46774,Brahmane,0
Carl Gustav Hempel,31494,Carl_Gustav_Hempel,0
Weight loss,39910,Amaigrissement,0
Glial cell line-derived neurotrophic factor,38935,Facteur_neurotrophe_d%C3%A9riv%C3%A9_de_la_glie,0
Exon,20536,Exon,0
Muon-catalyzed fusion,34389,Fusion_catalys%C3%A9e_par_muons,0
Triglyceride,35329,Triglyc%C3%A9ride,0
Gilead Sciences,53089,Gilead_Sciences,0
Inferior phrenic arteries,20874,Art%C3%A8re_phr%C3%A9nique_inf%C3%A9rieure,0
Aleutian Islands,48906,%C3%8Eles_Al%C3%A9outiennes,0
John Gurdon,33299,John_Gurdon,0
Abdomen,37698,Abdomen,0
Metapontum,41686,M%C3%A9taponte,0
Grandmother hypothesis,29193,Hypoth%C3%A8se_de_la_grand-m%C3%A8re,0
Maimonides,121380,Mo%C3%AFse_Ma%C3%AFmonide,0
Prayer,98026,Pri%C3%A8re,0
Artery,36636,Art%C3%A8re,0
Nonsteroidal anti-inflammatory drug,69592,Anti-inflammatoire_non_st%C3%A9ro%C3%AFdien,0
Valproate,78931,Acide_valpro%C3%AFque,0
Diving cylinder,171540,Bouteille_de_plong%C3%A9e,0
Triglyceride,35329,Triglyc%C3%A9ride,0
Oxazepam,38027,Oxaz%C3%A9pam,0
Mountain,40115,Montagne,0
Cobalt(II) oxide,23744,Oxyde_de_cobalt(II),0
Seyyed Hossein Nasr,121090,Hossein_Nasr,0
The Daily Telegraph,74630,The_Daily_Telegraph,0
X-ray scattering techniques,14963,Diffusion_des_rayons_X,0
Bronchoalveolar lavage,18277,Lavage_bronchoalv%C3%A9olaire,0
Pancreatitis,41174,Pancr%C3%A9atite,0
Terminalia chebula,21763,Terminalia_chebula,0
Electroactive polymer,34842,Polym%C3%A8re_%C3%A9lectroactif,0
Palladium,51985,Palladium,0
Bruit,17987,Souffle_vasculaire,0
Scientific law,67595,Loi_scientifique,0
Abu-Mahmud Khojandi,23175,Al-Khujandi,0
Cod liver oil,22357,Huile_de_foie_de_morue,0
Alendronic acid,25708,Acide_alendronique,0
Werner von Siemens,33587,Werner_von_Siemens,0
Alvars,43873,Alvar,0
Cardiomegaly,35798,Cardiom%C3%A9galie,0
List of Greek mythological figures,102213,Liste_des_divinit%C3%A9s_de_la_mythologie_grecque,0
International Classification of Diseases,42365,Classification_internationale_des_maladies,0
Köhler disease,19193,Maladie_de_K%C3%B6hler-Mouchet,0
KIF24,14993,KIF24,0
Al-Khansa,27358,Al-H%CC%A0ans%C4%81%E2%80%99,0
Surdas,31763,Surdas,0
Ethosuximide,26076,%C3%89thosuximide,0
Normochromic anemia,15717,Normochrome,0
School of Naturalists,24113,%C3%89cole_du_Yin-Yang,0
Eicosapentaenoic acid,28429,Acide_eicosapenta%C3%A9no%C3%AFque,0
Platelet-activating factor,29582,Facteur_d%27activation_plaquettaire,0
Automated external defibrillator,36495,D%C3%A9fibrillateur_automatique_externe,0
ACE inhibitor,49570,Inhibiteur_de_l%27enzyme_de_conversion,0
Bleeding,31495,H%C3%A9morragie,0
Congenital iodine deficiency syndrome,26025,Cr%C3%A9tinisme,0
RTI-126,29352,"(-)-2%CE%B2-(1,2,4-Oxadiazol-5-m%C3%A9thyl)-3%CE%B2-ph%C3%A9nyltropane",0
World Diabetes Day,14814,Journ%C3%A9e_mondiale_du_diab%C3%A8te,0
Nasal administration,23619,Voie_nasale,0
System,34702,Syst%C3%A8me,0
Lhermitte's sign,17111,Signe_de_Lhermitte,0
Engine knocking,31227,Cliquetis,0
Muscimol,52768,Muscimole,0
Sodium-ion battery,31925,Accumulateur_sodium-ion,0
Afferent nerve fiber,22012,Nerf_sensitif,0
Proto-Greek language,65360,Proto-grec,0
Single Convention on Narcotic Drugs,127412,Convention_unique_sur_les_stup%C3%A9fiants_de_1961,0
Wellens' syndrome,18511,Syndrome_de_Wellens,0
Isosorbide mononitrate,27279,Mononitrate_d%27isosorbide,0
CPR-1000,23882,CPR-1000,0
Plutarch,89460,Plutarque,0
Juan José Arévalo,32142,Juan_Jos%C3%A9_Ar%C3%A9valo,0
National Institute for Occupational Safety and Health,39617,National_Institute_for_Occupational_Safety_and_Health,0
Dextropropoxyphene,71692,Dextropropoxyph%C3%A8ne,0
Superphénix,34073,Superph%C3%A9nix,0
Stratification (water),30766,Stratification_de_l%27eau,0
GTPase,29613,GTPase,0
cGMP-dependent protein kinase,30873,Prot%C3%A9ine_kinase_G,0
Case–control study,28058,%C3%89tude_cas-t%C3%A9moins,0
McGraw Hill Education,28410,McGraw-Hill_Education,0
Diving reflex,61479,R%C3%A9flexe_d%27immersion_chez_les_mammif%C3%A8res,0
Vidyaranya,53311,Vidyaranya,0
Stephen Harper,117736,Stephen_Harper,0
Volition (psychology),22279,Volont%C3%A9_(psychologie),0
Hamadan,37438,Hamadan,0
Dangerous goods,42236,Mati%C3%A8re_dangereuse,0
Hyperinsulinism,20575,Hyperinsulinisme,0
Diethylstilbestrol,71754,Di%C3%A9thylstilbestrol,0
Human musculoskeletal system,28458,Appareil_locomoteur,0
Middle finger,16401,Majeur_(anatomie),0
AMP-activated protein kinase,49883,AMPK,0
Charles Gabriel Seligman,27359,Charles_Gabriel_Seligman,0
Folate,63122,Vitamine_B9,0
Thermography,42096,Thermographie,0
8-Prenylnaringenin,26386,8-pr%C3%A9nylnaring%C3%A9nine,0
Hydrochlorothiazide,34544,Hydrochlorothiazide,0
Reuptake inhibitor,23920,Inhibiteur_de_la_recapture,0
Enrique Simonet,17567,Enrique_Simonet,0
Abbas Kiarostami,84257,Abbas_Kiarostami,0
"James Bethell, 5th Baron Bethell",31502,James_Bethell_(5e_baron_Bethell),0
Microsurgery,22125,Microchirurgie,0
Carpal bones,29715,Carpe_(anatomie),0
Herbert Nitsch,62361,Herbert_Nitsch,0
Levetiracetam,29786,L%C3%A9v%C3%A9tirac%C3%A9tam,0
Methicillin-resistant Staphylococcus aureus,67771,Staphylococcus_aureus_r%C3%A9sistant_%C3%A0_la_m%C3%A9ticilline,0
Antiferromagnetism,26546,Antiferromagn%C3%A9tisme,0
Sarcomere,25426,Sarcom%C3%A8re,0
Cytokine,40218,Cytokine,0
Werner Forssmann,35137,Werner_Forssmann,0
Agonist,27914,Agoniste_(biochimie),0
Infusion,23297,Infusion,0
World War I,270098,Premi%C3%A8re_Guerre_mondiale,0
Tracheotomy,51561,Trach%C3%A9otomie,0
Ancient Greek art,112038,Art_de_la_Gr%C3%A8ce_antique,0
Sambucus,31652,Sureau,0
Middle ear,30223,Oreille_moyenne,0
Sievert,58412,Sievert,0
Nicaragua,119481,Nicaragua,0
The New England Journal of Medicine,30199,The_New_England_Journal_of_Medicine,0
Lithium orthosilicate,18460,Orthosilicate_de_lithium,0
Tokamak,105660,Tokamak,0
Curculigo,15527,Curculigo,0
Divination,58850,Divination,0
Dublin,117506,Dublin,0
Constructivism (philosophy of science),50596,Constructivisme_(%C3%A9pist%C3%A9mologie),0
Influenza D virus,26906,Virus_de_la_grippe_D,0
Irbesartan,21559,Irb%C3%A9sartan,0
Subacute combined degeneration of spinal cord,21801,Scl%C3%A9rose_combin%C3%A9e_de_la_moelle,0
PricewaterhouseCoopers,76224,PricewaterhouseCoopers,0
Zenker's diverticulum,20602,Diverticule_de_Zenker,0
Vedanta,104219,V%C3%A9danta,0
Follicular phase,23623,Phase_folliculaire,0
Al-A'sha,18570,Al-A%CA%BF%C5%A1%C4%81,0
Park,38025,Parc,0
Distal convoluted tubule,17966,N%C3%A9phron#Tubule_contourné_distal,0
Swedish warship Mars,13564,Mars_(navire),0
List of circulatory system conditions,20616,Liste_des_pathologies_du_syst%C3%A8me_circulatoire,0
History of anatomy,54813,Histoire_de_l%27anatomie,0
Peter Paul Rubens,58719,Pierre_Paul_Rubens,0
Cricothyroid ligament,21063,Ligament_crico-thyro%C3%AFdien,0
Post-concussion syndrome,56722,Syndrome_post-commotionnel,0
Neodymium,56690,N%C3%A9odyme,0
Gram-negative bacteria,35960,Gram_n%C3%A9gatif,0
Dhanvantari,35851,Dhanvantari,0
World War I,270253,Premi%C3%A8re_Guerre_mondiale,0
Nucleophilic aromatic substitution,22237,Substitution_nucl%C3%A9ophile_aromatique,0
Party and play,29971,Chemsex,0
Grog,26183,Grog,0
Plakin,15268,Plakine,0
Averroes,101760,Averro%C3%A8s,0
Colchicine,50097,Colchicine,0
List of diets,42209,Liste_de_pratiques_alimentaires,0
Aviation medicine,18522,M%C3%A9decine_a%C3%A9ronautique,0
Irinotecan,32356,Irinot%C3%A9can,0
Leptospirosis,60124,Leptospirose,0
League of Nations,141301,Soci%C3%A9t%C3%A9_des_Nations,0
Ancient Greek literature,68579,Litt%C3%A9rature_grecque_antique,0
Jejunum,22473,J%C3%A9junum,0
Joseph Schacht,31907,Joseph_Schacht,0
Eptifibatide,28185,Eptifibatide,0
Budd–Chiari syndrome,28826,Syndrome_de_Budd-Chiari,0
Metalloprotein,39000,M%C3%A9talloprot%C3%A9ine,0
Sympathetic trunk,20795,Tronc_sympathique,0
Pregnancy,98093,Grossesse,0
Teleost,79455,Teleostei,0
Friedrich Wöhler,38857,Friedrich_W%C3%B6hler,0
Moonshine,50145,Alcool_de_contrebande,0
Electrophysiology,45302,%C3%89lectrophysiologie,0
Al-Ghazali,99454,Al-Ghazali,0
Triptan,35222,Triptan,0
Falsifiability,119498,R%C3%A9futabilit%C3%A9,0
Röntgen Memorial Site,15869,M%C3%A9morial_R%C3%B6ntgen,0
Desmond Morris,39705,Desmond_Morris,0
Oganesson,60223,Oganesson,0
Biogenic amine,21145,Amine_biog%C3%A8ne,0
Strato of Lampsacus,32625,Straton_de_Lampsaque,0
Henry Taube,48546,Henry_Taube,0
Methane,60276,M%C3%A9thane,0
Thomism,94802,Thomisme,0
Gi alpha subunit,26059,Prot%C3%A9ine_G_inhibitrice,0
Dapsone,33543,Dapsone,0
Inferior costal facet,16310,Facette_costale_inf%C3%A9rieure,0
Elastic scattering,16567,Diffusion_%C3%A9lastique,0
Sympathetic nervous system,32354,Syst%C3%A8me_nerveux_sympathique,0
Triceps,25300,Muscle_triceps_brachial,0
Pol Swings,20601,Pol_Swings,0
ATC code S02,15362,Classe_ATC_S02,0
Beta blocker,54443,B%C3%AAta-bloquant,0
Norethisterone enanthate,59427,%C3%89nanthate_de_nor%C3%A9thist%C3%A9rone,0
Hadith,78964,Had%C3%AEth,0
"Argos, Peloponnese",57460,Argos_(ville),0
Lullaby,54744,Berceuse,0
Middle English,68465,Moyen_anglais,0
Gastric inhibitory polypeptide,22265,Peptide_insulinotrope_d%C3%A9pendant_du_glucose,0
Tricuspid valve stenosis,20509,R%C3%A9tr%C3%A9cissement_tricuspide,0
Scuba diving,136213,Plong%C3%A9e_en_scaphandre_autonome,0
Cyanotic heart defect,16753,Cardiopathies_cong%C3%A9nitales_cyanotiques,0
History of medicine,146304,Histoire_de_la_m%C3%A9decine,0
Actinomyces,25086,Actinomyces,0
Femme fatale,32455,Femme_fatale,0
Uyghurs,134590,Ou%C3%AFghours,0
The Big Broadcast,26345,The_Big_Broadcast,0
Glycoside,28189,H%C3%A9t%C3%A9roside,0
Laryngitis,32165,Laryngite,0
Antioxidant,52587,Antioxydant,0
Sodium chlorite,24538,Chlorite_de_sodium,0
Alcon,27173,Alcon,0
Cardiovascular fitness,11109,Endurance_cardiovasculaire,0
Gerontology,41455,G%C3%A9rontologie,0
Diethyltryptamine,46935,Di%C3%A9thyltryptamine,0
Alcoholic drink,58531,Boisson_alcoolis%C3%A9e,0
Sport of athletics,71458,Athl%C3%A9tisme,0
Kiss,59145,Baiser,0
Breaking Bad,125088,Breaking_Bad,0
Aeroponics,64385,A%C3%A9roponie,0
Haridwar,75962,Haridwar,0
Tannic acid,29709,Acide_tannique,0
Diver down flag,54167,Pavillon_de_plong%C3%A9e,0
Kolbe–Schmitt reaction,12086,R%C3%A9action_de_Kolbe,0
Acoustics,46036,Acoustique,0
Thyrocervical trunk,18384,Tronc_thyro-cervical,0
Sonic hedgehog protein,52650,Sonic_hedgehog,0
Seborrheic keratosis,27709,K%C3%A9ratose_s%C3%A9borrh%C3%A9ique,0
Mesalazine,28104,Acide_5-aminosalicylique,0
Demography,47064,D%C3%A9mographie,0
Magnetic energy,17843,%C3%89nergie_magn%C3%A9tique,0
Lactic acidosis,26759,Acidose_lactique,0
Tissue factor,34971,Facteur_tissulaire,0
Monograph,18256,Monographie,0
Lambda calculus,82154,Lambda-calcul,0
Carnitine palmitoyltransferase I deficiency,19936,D%C3%A9ficit_en_carnitine_palmitoyltransf%C3%A9rase_I,0
Geographic information system,89279,Syst%C3%A8me_d%27information_g%C3%A9ographique,0
Zones of the lung,18191,Zones_de_West,0
Cardiomyopathy,27704,Cardiomyopathie,0
Conserved sequence,26449,S%C3%A9quence_conserv%C3%A9e,0
Atomic absorption spectroscopy,45275,Spectrom%C3%A9trie_d%27absorption_atomique,0
Poland,140684,Pologne,0
Antiarrhythmic agent,29458,Antiarythmique,0
Bausch Health,48025,Bausch_Health,0
Needle and syringe programmes,52072,Programme_d%27%C3%A9change_de_seringues,0
Publication bias,28636,Biais_de_publication,0
Listeriosis,38441,List%C3%A9riose,0
Copper gluconate,17394,Gluconate_de_cuivre(II),0
Trachea,38195,Trach%C3%A9e,0
Adrenocorticotropic hormone,28231,Hormone_corticotrope,0
KIF6,16113,KIF6,0
Oxidative stress,32733,Stress_oxydant,0
Hemodynamics,52567,H%C3%A9modynamique,0
Febuxostat,28165,Febuxostat,0
Appenzell,38564,Canton_d%27Appenzell,0
Artificial intelligence in healthcare,51766,Intelligence_artificielle_dans_la_sant%C3%A9,0
Relative energy deficiency in sport,28415,D%C3%A9ficit_%C3%A9nerg%C3%A9tique_relatif_dans_le_sport,0
Argyll Robertson pupil,25114,Signe_d%27Argyll_Robertson,0
Cape Province,26124,Province_du_Cap,0
Pneumonic plague,25557,Peste_pneumonique,0
Emil Kraepelin,45600,Emil_Kraepelin,0
Heart transplantation,30973,Transplantation_cardiaque,0
Spice mix,21383,Liste_de_m%C3%A9langes_d%27%C3%A9pices,0
Kayak,75932,Kayak,0
OECD,62731,Organisation_de_coop%C3%A9ration_et_de_d%C3%A9veloppement_%C3%A9conomiques,0
Inward-rectifier potassium channel,36305,Courant_potassique_rectifiant_entrant,0
Akaike information criterion,58322,Crit%C3%A8re_d%27information_d%27Akaike,0
