source,wiki_sanity_source,target,wiki_sanity_target
Feeling,30385,Gevoel,0
Primal therapy,43434,Primaltherapie,0
African tick bite fever,31772,Afrikaanse_tekenkoorts,0
Saponification,17152,Verzeping,0
Ethinylestradiol,96252,Ethinylestradiol,0
Albrecht Dürer,73103,Albrecht_D%C3%BCrer,0
John Belushi,47718,John_Belushi,0
Alcohol intoxication,46023,Dronkenschap,0
Genistein,52726,Geniste%C3%AFne,0
Slovenian wine,25548,Wijnbouw_in_Sloveni%C3%AB,0
Barnidipine,22387,Barnidipine,0
Particulates,87860,Fijnstof,0
Artery,35769,Slagader,0
Meta-communication,24203,Metacommunicatie,0
Interleukin 10,37684,Interleukine-10,0
Ligand (biochemistry),29133,Ligand_(biochemie),0
Erasmus Darwin,53907,Erasmus_Darwin,0
Ground (electricity),44009,Aarde_(elektriciteit),0
Type approval,19127,Typegoedkeuring,0
Ultraviolet,81350,Ultraviolet,0
Velia,33951,Elea,0
Robert Browning,55553,Robert_Browning,0
Barrett's esophagus,33406,Barrettoesofagus,0
Chlorine dioxide,40962,Chloordioxide,0
Potassium bicarbonate,20336,Kaliumwaterstofcarbonaat,0
Supply chain,36402,Productieketen,0
Antibody,71533,Immunoglobuline,0
Anemone,34589,Anemoon,0
Mephedrone,86715,Mefedron,0
Respiratory center,27728,Ademhalingscentrum,0
Probability,48726,Kans_(kansrekening),0
Sleep,70235,Slaap_(rust),0
Tricyclic antidepressant,97344,Tricyclische_antidepressiva,0
Cervical vertebrae,31228,Halswervel,0
Hydrostatics,69037,Hydrostatica,0
Henry Moseley,32619,Henry_Moseley,0
Coordination complex,51966,Co%C3%B6rdinatieverbinding,0
Gastroesophageal reflux disease,50342,Refluxziekte,0
Wound,29675,Wond,0
Niels Ryberg Finsen,28086,Niels_Ryberg_Finsen,0
Erythrite,13599,Erytriet,0
Comet,104446,Komeet,0
Land use,33081,Bodemgebruik,0
Reading,167805,Lezen,0
Inquest,24506,Lijkschouw,0
Infant,43938,Baby,0
P (complexity),21802,P_(complexiteitsklasse),0
Brahmin,47365,Brahmaan,0
Bisphenol S,41867,Bisfenol_S,0
Nordic countries,108161,Noordse_landen,0
South Pole,42906,Zuidpool,0
Human height,52110,Lichaamslengte,0
Heredity,38185,Erfelijkheid,0
Vasant Panchami,43496,Basant_pantsjami,0
Sex hormone,48235,Geslachtshormonen,0
Phragmoplast,23798,Fragmoplast,0
Calcium channel blocker,42371,Calciumantagonisten,0
Jim Peebles,36290,James_Peebles,0
Legionnaires' disease,48995,Legionellose,0
Influenza A virus subtype H1N1,41853,Influenzavirus_A_subtype_H1N1,0
Interstate Highway System,102657,Interstate_highway,0
Chlormethine,33413,Chloormethine,0
Anti-Müllerian hormone,37380,Anti-M%C3%BCller-hormoon,0
Domperidone,57008,Domperidon,0
"Sir George Stokes, 1st Baronet",48362,George_Stokes,0
Differential diagnosis,59103,Differenti%C3%ABle_diagnose,0
Medical specialty,49458,Medisch_specialisme,0
Johannes Kepler,101163,Johannes_Kepler,0
Archilochus,37042,Archilochus_(dichter),0
Peptic ulcer disease,54816,Maagzweer,0
Liraglutide,30710,Liraglutide,0
Diagnosis,12252,Diagnose,0
Counterculture of the 1960s,149669,Tegencultuur_van_de_jaren_1960,0
Contentment,51064,Tevredenheid,0
Danazol,70300,Danazol,0
Jenever,27506,Jenever,0
Brewing,66940,Bierbrouwen,0
Will and testament,53091,Testament_(akte),0
Paronychia,33572,Paronychia,0
Glacier,69114,Gletsjer,0
Ischemia,28274,Ischemie,0
Vegetotherapy,18141,Vegetotherapie,0
Carbothermic reaction,13394,Carbothermische_reductie,0
Mole (unit),37444,Mol_(eenheid),0
Jennifer Coolidge,36783,Jennifer_Coolidge,0
Boule (ancient Greece),26471,Boul%C3%A8,0
Spigelian hernia,21570,Hernia_spiegeli,0
Polis,33330,Polis_(stad),0
Methamphetamine,101665,Methamfetamine,0
Temporal logic,38116,Tijdslogica,0
Phrenic nerve,20868,Nervus_phrenicus,0
Julius Caesar,104306,Julius_Caesar,0
Health economics,50703,Gezondheidseconomie,0
Twelve Olympians,49324,Olympische_goden,0
Aage Bohr,38956,Aage_Bohr,0
Nitrate,31600,Nitraat,0
Phase-transfer catalyst,12479,Fase-transfer-katalysator,0
Europium,41681,Europium,0
Chromosomal translocation,28095,Translocatie,0
Bhakti yoga,40460,Bhakti-yoga,0
Gavin Newsom,99866,Gavin_Newsom,0
Referred pain,32154,Weerpijn,0
Near-threatened species,21615,Gevoelige_soort,0
Chloroform,66158,Chloroform,0
Biochemistry,70734,Biochemie,0
"University of California, San Diego",91256,Universiteit_van_Californi%C3%AB_-_San_Diego,0
Sune Bergström,25104,Sune_Karl_Bergstr%C3%B6m,0
Harald zur Hausen,34231,Harald_zur_Hausen,0
Hyperbaric medicine,84447,Hyperbare_zuurstoftherapie,0
Acetonitrile,32192,Acetonitril,0
Turmeric,41495,Curcuma_longa,0
Oophorectomy,30062,O%C3%B6forectomie,0
Attention deficit hyperactivity disorder,92712,ADHD,0
Vertebrate,56610,Gewervelden,0
Facsimile,16101,Facsimile,0
Solomon Islands,101542,Salomonseilanden,0
Allvar Gullstrand,24312,Allvar_Gullstrand,0
Hepatic encephalopathy,43894,Hepatische_encefalopathie,0
Schizophrenia,104318,Schizofrenie,0
Beta wave,18381,B%C3%A8tagolven,0
Piriformis muscle,23858,Musculus_piriformis,0
Steroid,93922,Stero%C3%AFde,0
Ramakrishna,134007,Ramakrishna,0
Clomifene,50447,Clomifeen,0
Haemophilus ducreyi,18993,Haemophilus_ducreyi,0
Acrocyanosis,23038,Acrocyanose,0
Islamic Golden Age,105148,Islamitische_gouden_tijdperk,0
Triglyceride,35355,Triacylglycerol,0
Simplified Chinese characters,73709,Vereenvoudigde_Chinese_karakters,0
Hoechst AG,21085,Hoechst,0
George Gaylord Simpson,32931,George_Gaylord_Simpson,0
Homology (biology),42205,Homologie_(morfologie),0
Nuclear weapon,103468,Kernwapen,0
Catecholamine,30123,Catecholamine,0
Impulse-control disorder,29778,Stoornis_in_de_impulsbeheersing,0
Temozolomide,35898,Temozolomide,0
Public intoxication,29371,Openbare_dronkenschap,0
Geographic information system,88863,Geografisch_informatiesysteem,0
Middle English,66323,Middelengels,0
Malabsorption,32689,Malabsorptie,0
Michael Fincke,61893,Michael_Fincke,0
Cervical cancer,59932,Baarmoederhalskanker,0
Linoleic acid,46669,Linolzuur,0
Poppet valve,31715,Kleppen,0
Intensive care unit,33500,Intensievezorgafdeling,0
Epididymitis,26880,Epididymo-orchitis,0
Oxygen saturation (medicine),20649,Zuurstofsaturatie,0
Morphology (biology),20068,Morfologie_(biologie),0
Terephthalic acid,24647,Tereftaalzuur,0
New World,52149,Nieuwe_Wereld,0
Electronic health record,69757,Elektronisch_pati%C3%ABntendossier,0
Electrophoresis,22777,Elektroforese,0
Sandra Magnus,58563,Sandra_Magnus,0
Fugger family,41277,Fugger_(geslacht),0
Kemi,25720,Kemi,0
Gastrointestinal tract,52448,Maag-darmstelsel,0
Song dynasty,123448,Song-dynastie,0
Hyperhomocysteinemia,22890,Hyperhomocyste%C3%AFnemie,0
Vitruvius,60107,Vitruvius_(architect),0
Lavender oil,15041,Lavendelolie,0
Life table,28317,Sterftetafel,0
Caribbean,105811,Cara%C3%AFben,0
Androstenedione,48334,Androsteendion,0
Tularemia,40364,Tularemie,0
Bioinformatics,83544,Bio-informatica,0
Hyperthyroidism,51036,Thyreotoxicose,0
Odds ratio,57099,Odds_ratio,0
Menthol,58595,Menthol,0
Saraswati,70213,Sarasvati_(godin),0
Arsenic trioxide,38588,Arseen(III)oxide,0
Pethidine,68274,Pethidine,0
Graft-versus-host disease,35119,Graft-versus-hostreactie,0
Theobromine,34759,Theobromine,0
John Wesley,145499,John_Wesley,0
Koinon,12267,Koinon,0
Puranas,83530,Purana%27s,0
Ophthalmology,46827,Oogheelkunde,0
Hyperparathyroidism,29653,Hyperparathyreo%C3%AFdie,0
Purine,29362,Purine,0
Vis (town),38747,Vis_(plaats),0
Open defecation,50631,Wildpoepen,0
Intramuscular injection,34261,Intramusculair,0
Vitamin deficiency,38163,Defici%C3%ABntieziekte,0
Vertigo,38707,Draaiduizeligheid,0
Toxicity,38284,Giftigheid,0
Monogamy,72452,Monogamie,0
Serology,24090,Serologie,0
Human,101241,Mens,0
Carbon dioxide,99790,Koolstofdioxide,0
Nuclear weapon,103684,Kernwapen,0
Anatomy,72482,Anatomie,0
Cardiac arrest,72957,Hartstilstand,0
Schilling test,22232,Schillingtest,0
New Horizons,134641,New_Horizons,0
Singular value decomposition,92524,Singulierewaardenontbinding,0
Abscess,39308,Abces,0
Tuskegee Syphilis Study,56960,Tuskegee-syfilisonderzoek,0
Thyroid hormones,41983,Schildklierhormonen,0
Conflict of interest,88861,Belangenverstrengeling,0
Martyr,40171,Martelaar,0
Phoenix Suns,97736,Phoenix_Suns,0
Lasker Award,33901,Laskerprijs,0
Bleeding,31198,Bloeding,0
Secretion,31199,Secretie,0
Azhdarchoidea,28538,Azhdarchoidea,0
Orange (colour),72886,Oranje_(kleur),0
University of Helsinki,54591,Universiteit_van_Helsinki,0
Arm,29729,Arm_(ledemaat),0
Wormwood pug,15700,Egale_dwergspanner,0
Atheroma,42606,Plaque_(vaatvernauwing),0
Cyanamide,33754,Cyaanamide,0
Wavelength,38237,Golflengte,0
Wine and food pairing,41430,Wijnsuggestie,0
Charcot–Marie–Tooth disease,43293,Hereditaire_motorische_en_sensorische_neuropathie%C3%ABn,0
Lambert (unit),12884,Lambert_(eenheid),0
Terminal illness,42562,Terminaal,0
Cyanotic heart defect,15149,Congenitale_cyanotische_hartziekte,0
Aquifer,42772,Aquifer,0
Roemheld syndrome,17182,Syndroom_van_Roemheld,0
Activated carbon,51807,Actieve_kool,0
Fusel alcohol,19765,Foezelolie,0
George Whipple,42121,George_Whipple,0
Myosin,36194,Myosine,0
Boutonneuse fever,23993,Fi%C3%A8vre_boutonneuse,0
Thymine,21721,Thymine,0
Eardrum,28203,Trommelvlies,0
Bangalore,118627,Bangalore,0
Anise,32137,Anijs,0
Bleeding,31056,Bloeding,0
Echocardiography,39743,Echocardiografie,0
Pubic hair,43156,Schaamhaar,0
Pulmonary valve,16521,Pulmonalisklep,0
Cleft lip and cleft palate,74242,Schisis,0
Gastrointestinal disease,33282,Gastro-enterologische_aandoening,0
Osteoporosis,69458,Osteoporose,0
Minoxidil,41168,Minoxidil,0
Potassium channel,39795,Kaliumkanaal,0
Triclosan,59765,Triclosan,0
Social science,84205,Sociale_wetenschappen,0
Janssen Pharmaceuticals,34919,Janssen_Pharmaceutica,0
Acute respiratory distress syndrome,47450,Acute_respiratory_distress_syndrome,0
Epidural space,16969,Epidurale_ruimte,0
Optometry,59439,Optometrie,0
Ammonia,106045,Ammoniak,0
Supercritical water reactor,26922,Superkritischwaterreactor,0
Chelation therapy,33182,Chelatietherapie,0
Dysphania ambrosioides,26191,Welriekende_ganzenvoet,0
Agelenopsis aperta,23268,Agelenopsis_aperta,0
Disseminated intravascular coagulation,32339,Diffuse_intravasale_stolling,0
Agis II,25047,Agis_II_van_Sparta,0
Loose connective tissue,21910,Losmazig_bindweefsel,0
Trans fat,79098,Transvet,0
Paramahansa Yogananda,87610,Paramahansa_Yogananda,0
Boris Johnson,225413,Boris_Johnson,0
Therapeutic index,30510,Therapeutische_breedte,0
Cardiac surgery,33359,Hartchirurgie,0
Isamu Akasaki,34512,Isamu_Akasaki,0
Benetton Group,25114,Benetton,0
Acute radiation syndrome,64015,Stralingsziekte,0
Ketene,24501,Keteen,0
Spasmodic torticollis,32137,Torticollis_spasmodica,0
Fatty liver disease,35530,Leververvetting,0
Extraction (chemistry),23498,Extractie_(scheikunde),0
Classical element,34879,Element_(oudheid),0
Neutrophil,36210,Neutrofiele_granulocyt,0
Vein,47847,Ader_(anatomie),0
Skin,43155,Huid,0
European Chemicals Agency,28060,Europees_Agentschap_voor_chemische_stoffen,0
Ascending cholangitis,37022,Acute_cholangitis,0
White South Africans,66462,Blanke_Zuid-Afrikanen,0
Dance therapy,42507,Danstherapie,0
Ibn Abi Usaybi'a,21847,Ibn_Abi_Oesaibia,0
Ebola,104724,Ebola,0
Parathyroid hormone,41967,Parathormoon,0
Jöns Jacob Berzelius,50011,J%C3%B6ns_Jacob_Berzelius,0
Red wine,29194,Rode_wijn,0
T-type calcium channel,24527,T-type-calciumkanaal,0
Undertone series,27751,Ondertoon,0
Atrium (heart),27350,Atrium_(hart),0
GJB2,23466,Connexine-26-mutatie,0
Lady Mary Wortley Montagu,62533,Mary_Wortley_Montagu,0
Frederick Chapman Robbins,24157,Frederick_Chapman_Robbins,0
Viviparity,23770,Viviparie,0
Apsis,44352,Apside,0
Howard Florey,39214,Howard_Florey,0
India,174436,India,0
Miosis,21811,Miose,0
Uterus,33966,Baarmoeder,0
Fuel cell,87502,Brandstofcel,0
Albert Fert,25843,Albert_Fert,0
Antihypertensive drug,40681,Antihypertensiva,0
Valence (chemistry),32661,Valentie_(scheikunde),0
Recreational drug tourism,28787,Drugstoerisme,0
Logic programming,48243,Logisch_programmeren,0
Fairphone,18864,Fairphone,0
Questionnaire,36337,Vragenlijst,0
Cardiac muscle,39437,Hartspier,0
State school,68076,Overheidsschool,0
Genus,31487,Geslacht_(biologie),0
Catastrophism,28866,Catastrofisme,0
Panchatantra,68035,Pa%C3%B1catantra,0
Angiogenesis,41590,Angiogenese,0
Fatty acid,62056,Vetzuur,0
"2,4-Dinitrophenylhydrazine",17831,"2,4-dinitrofenylhydrazine",0
Colophon (city),38016,Colophon,0
Isotopes of nickel,29850,Isotopen_van_nikkel,0
Hydroperoxyl,23177,Waterstofsuperoxide,0
Protein domain,56012,Eiwitdomein,0
Dicobalt octacarbonyl,29352,Dikobaltoctacarbonyl,0
Calcinosis,16549,Calcinose,0
Pramana,53179,Pramana,0
Craniotomy,19455,Craniotomie,0
International Classification of Diseases,39528,International_Statistical_Classification_of_Diseases_and_Related_Health_Problems,0
Electronic cigarette,114758,E-sigaret,0
Rhinitis,34242,Rinitis,0
Malathion,31568,Malathion,0
Nephrology,35039,Nefrologie,0
Rakı,33559,Raki,0
"Georges-Louis Leclerc, Comte de Buffon",52718,Georges-Louis_Leclerc_de_Buffon,0
Cerebral circulation,32099,Cerebrale_circulatie,0
Sewall Wright,41593,Sewall_Wright,0
Bed,47085,Bed,0
Rape,108346,Verkrachting,0
Immunosuppressive drug,42553,Immuunsuppressiva,0
Belgian wine,20564,Wijnbouw_in_Belgi%C3%AB,0
Vending machine,39878,Verkoopautomaat,0
Iron supplement,33890,Staalpillen,0
Intramuscular injection,34271,Intramusculair,0
Triceps,22994,Musculus_triceps_brachii,0
Pound (mass),41801,Pond_(massa),0
Diving helmet,76207,Duikhelm,0
Benzothiazole,16618,Benzothiazool,0
Neurological disorder,31408,Neurologische_aandoening,0
Water treatment,47742,Waterzuivering,0
Deforestation,129307,Ontbossing,0
Insulin pump,39201,Insulinepomp,0
University of Pittsburgh,115167,Universiteit_van_Pittsburgh,0
Utrecht,68155,Utrecht_(stad),0
Ainhum,24629,Ainhum,0
Signs and symptoms,45950,Klinisch_teken,0
Burn,62870,Brandwond,0
Hypocapnia,55084,Hypocapnie,0
Type species,16667,Typesoort,0
Thoracic vertebrae,28115,Borstwervel,0
Lesion,18017,Laesie,0
Costodiaphragmatic recess,20421,Recessus_costodiaphragmaticus,0
Heavy menstrual bleeding,28085,Menorragie,0
Ventricle (heart),30495,Ventrikel_(hart),0
Hippuric acid,21729,Hippuurzuur,0
Brunei,109114,Brunei,0
Mathematical economics,86568,Wiskundige_economie,0
Cat eye syndrome,19200,Cat-eyesyndroom,0
Unmoved mover,29474,Onbewogen_beweger,0
Glycogenolysis,20958,Glycogenolyse,0
Kyōgen,33851,Kyogen,0
Exercise physiology,44997,Bewegingsfysiologie,0
ATC code N02,24324,ATC-code_N02,0
Flood,66841,Overstroming,0
Amisulpride,58769,Amisulpride,0
Demography,44944,Demografie,0
Tensor,75730,Tensor,0
Labetalol,32699,Labetalol,0
International Bartenders Association,17670,International_Bartenders_Association,0
Circulation (journal),14855,Circulation,0
Orgasm,87420,Orgasme,0
Heart rate,71405,Hartslag,0
Micrognathism,16316,Micrognathie,0
Receptor (biochemistry),39459,Receptor_(biochemie),0
United Nations Convention on the Law of the Sea,50345,VN-Zeerechtverdrag,0
Holmium(III) chloride,17098,Holmium(III)chloride,0
Comorbidity,53542,Comorbiditeit,0
Arabic name,43350,Arabische_persoonsnamen,0
Saffron,71692,Saffraan,0
Hyperbaric medicine,84265,Hyperbare_zuurstoftherapie,0
Ronald Ross,53267,Ronald_Ross,0
Gustav Kirchhoff,30304,Gustav_Robert_Kirchhoff,0
Acetylcholine receptor,33000,Acetylcholinereceptor,0
Endocrine disease,22492,Endocriene_ziekte,0
Georgian scripts,79284,Georgisch_alfabet,0
Paint,57137,Verf,0
Rate-determining step,24339,Snelheidsbepalende_stap,0
Sugar,73484,Tafelsuiker,0
Mössbauer spectroscopy,36924,M%C3%B6ssbauerspectroscopie,0
Panic attack,39829,Paniekaanval,0
Substitution reaction,21626,Substitutiereactie,0
Optimism,39365,Optimisme,0
Pathogen,37017,Pathogeen,0
Millimetre of mercury,19076,MmHg,0
Botulism,55569,Botulisme,0
Retina,68394,Netvlies,0
Computer program,63440,Computerprogramma,0
Amygdalin,33073,Amygdaline,0
European Centre for Disease Prevention and Control,29812,Europees_Centrum_voor_ziektepreventie_en_-bestrijding,0
Drug Policy Alliance,31308,Drug_Policy_Alliance,0
Keloid,33547,Kelo%C3%AFd,0
Vulvar cancer,34620,Vulvakanker,0
Tetanus,44455,Tetanus,0
Neoplasm,44937,Neoplasie,0
Standard drink,26278,Standaardglas,0
Polytetrafluoroethylene,47051,Teflon,0
Manta ray,44441,Manta_(geslacht),0
Thyroid-stimulating hormone,28230,Thyreo%C3%AFdstimulerend_hormoon,0
Boxing at the 2004 Summer Olympics,22889,Boksen_op_de_Olympische_Zomerspelen_2004,0
Minimally invasive procedure,28400,Minimaal-invasieve_chirurgie,0
Pinworm (parasite),29201,Aarsmade,0
Intravenous therapy,56091,Infuus,0
Desmosome,24246,Desmosoom,0
Renal calyx,16473,Nierkelk,0
Deoxyribose,19119,Desoxyribose,0
Anxiety disorder,45973,Angststoornis,0
5-MeO-DMT,52115,5-MeO-DMT,0
Pulmonata,23288,Longslakken,0
Agranulocyte,16925,Agranulocyt,0
Endocrine system,49670,Endocrien_systeem,0
Angiotensin,42763,Angiotensine,0
Testicular artery,18890,Arteria_testicularis,0
Republic of Venice,79753,Republiek_Veneti%C3%AB,0
Candida (fungus),23049,Candida_(geslacht),0
Rain gutter,30018,Dakgoot,0
Smart grid,99546,Smart_grid,0
Distal convoluted tubule,18133,Distale_tubulus_contortus,0
Information science,53610,Informatiekunde,0
Antiarrhythmic agent,29489,Antiaritmica,0
Passive smoking,94601,Passief_roken,0
Carbon-burning process,22192,Koolstoffusie,0
Hair loss,50999,Haaruitval,0
White wine,103999,Witte_wijn,0
Metamizole,32904,Metamizol,0
Bletchley Park,80814,Bletchley_Park,0
Antisocial personality disorder,65550,Antisociale_persoonlijkheidsstoornis,0
Latanoprost,31267,Latanoprost,0
Anapa,34357,Anapa,0
Molecular motor,24496,Moleculaire_motoren,0
Coagulation,50861,Bloedstolling,0
Least developed countries,36573,Minst_ontwikkelde_landen,0
Tobacco pipe,60872,Pijp_(rookgerei),0
Endocrine disruptor,92302,Hormoonverstorende_stof,0
Fads and Fallacies in the Name of Science,36638,Is_dat_nog_wel_wetenschap%3F,0
ELISA,37406,ELISA,0
Nikolai Korotkov,21429,Nikolaj_Korotkov,0
Apoptosis,72853,Apoptose,0
Medtronic,36965,Medtronic,0
Triflupromazine,56311,Triflupromazine,0
Works Progress Administration,65931,Works_Progress_Administration,0
Scabies,42761,Schurft_(mens),0
Substrate (chemistry),18139,Substraat_(biochemie),0
Docusate,32627,Natriumdioctylsulfosuccinaat,0
Tumors of the hematopoietic and lymphoid tissues,33217,Bloedkanker,0
Jacques Monod,37512,Jacques_Monod,0
Kary Mullis,45148,Kary_Mullis,0
X-ray tube,27129,R%C3%B6ntgenbuis,0
Politics of the Netherlands,64633,Politiek_en_overheid_in_Nederland,0
Atlas (anatomy),29895,Atlas_(wervel),0
Group (periodic table),23952,Groep_(periodiek_systeem),0
Paprika,27579,Paprikapoeder,0
Middle suprarenal arteries,20477,Arteria_suprarenalis_media,0
Tic disorder,20612,Ticstoornis,0
Michael Cera,45291,Michael_Cera,0
The Wolf Man (1941 film),36841,The_Wolf_Man_(1941),0
Sodium sulfide,23296,Natriumsulfide,0
Aphrodisiac,29407,Afrodisiacum,0
Dragon Boat Festival,41164,Drakenbootfeest,0
Sclerosis (medicine),14627,Sclerose,0
Triatoma infestans,19326,Triatoma_infestans,0
Shoulder,46981,Schouder,0
Embolism,26525,Embolie,0
Syndrome (disambiguation),9689,Syndrome,0
Technological convergence,69638,Convergentie_(ICT),0
Yakitori,26911,Yakitori,0
Solidarity,40690,Solidariteit_(begrip),0
Phenotype,27507,Fenotype,0
Thallium(I) chloride,19874,Thallium(I)chloride,0
Ephedra (plant),28119,Ephedra,0
Attention deficit hyperactivity disorder,92784,ADHD,0
Yin and yang,47488,Yin_en_yang,0
Pharyngitis,27678,Keelontsteking,0
Gluconic acid,18211,Gluconzuur,0
Unicum,23658,Unicum_(likeur),0
Gal (unit),18661,Gal_(eenheid),0
Picrotoxin,33996,Picrotoxine,0
Gasoline,113110,Benzine,0
Pharmaceutical industry,89630,Farmaceutische_industrie,0
Social connection,33014,Sociale_verbondenheid,0
Transient global amnesia,33582,Transient_global_amnesia,0
Mitral regurgitation,40658,Mitralisinsuffici%C3%ABntie,0
Adverse drug reaction,29304,Bijwerking,0
