source,wiki_sanity_source,target,wiki_sanity_target
Eosinophil,30464,Granulocyte_%C3%A9osinophile,0
Boron group,49213,Groupe_13_du_tableau_p%C3%A9riodique,0
Bipolar disorder,106580,Trouble_bipolaire,0
Adrenergic receptor,40707,R%C3%A9cepteur_adr%C3%A9nergique,0
Weakness,27707,Asth%C3%A9nie,0
420 (cannabis culture),43896,420_(cannabis),0
Handle System,27954,Handle_System,0
Vitreous enamel,48154,%C3%89mail_(verre),0
Himbeergeist,17212,Himbeergeist,0
United States customary units,41418,Unit%C3%A9s_de_mesure_am%C3%A9ricaines,0
Arthur Janov,28960,Arthur_Janov,0
Triatoma dimidiata,13319,Triatoma_dimidiata,0
List of minor planets: 6001–7000,117305,Liste_des_plan%C3%A8tes_mineures_(6001-7000),0
Nelfinavir,30597,Nelfinavir,0
Gavin de Beer,22897,Gavin_de_Beer,0
Circulatory system,101095,Syst%C3%A8me_circulatoire,0
GABA transaminase inhibitor,20002,Inhibiteur_de_la_GABA_transaminase,0
Medea,40379,M%C3%A9d%C3%A9e_(mythologie),0
Lev Landau,46065,Lev_Landau,0
Ionization,47492,Ionisation,0
State of matter,47610,%C3%89tat_de_la_mati%C3%A8re,0
GSK plc,75874,GlaxoSmithKline,0
Down syndrome,68400,Trisomie_21,0
Disposable household and per capita income,30487,Revenu_par_m%C3%A9nage,0
Anemophily,18047,An%C3%A9mophilie,0
Elf,87646,Elfe,0
Lactoferrin,41266,Lactoferrine,0
Computational mathematics,20686,Math%C3%A9matiques_computationnelles,0
Median eminence,17345,%C3%89minence_m%C3%A9diane,0
Second law of thermodynamics,104882,Deuxi%C3%A8me_principe_de_la_thermodynamique,0
Heavy chain disease,20126,Maladie_des_cha%C3%AEnes_lourdes,0
Rudolf Carnap,64800,Rudolf_Carnap,0
Atlas (anatomy),32320,Atlas_(os),0
Water intoxication,24983,Intoxication_par_l%27eau,0
Claude Cohen-Tannoudji,29065,Claude_Cohen-Tannoudji,0
Toxicodendron diversilobum,26654,Toxicodendron_diversilobum,0
Alabama,148752,Alabama,0
Xanthine,34269,Xanthine,0
Mucin,22611,Mucine,0
Underwater diving,136083,Plong%C3%A9e_sous-marine,0
Cryolite,18499,Cryolite,0
Critically Endangered,21991,Esp%C3%A8ce_en_danger_critique,0
Left gastroepiploic artery,18191,Art%C3%A8re_gastro-omentale_gauche,0
Meninges,28566,M%C3%A9ninges,0
Walther Bothe,45504,Walther_Bothe,0
Schistosoma haematobium,31754,Schistosoma_haematobium,0
International System of Units,105223,Syst%C3%A8me_international_d%27unit%C3%A9s,0
Brassica juncea,30652,Moutarde_brune,0
CMAS* scuba diver,52953,Plongeur_CMAS_1_%C3%A9toile,0
Radio frequency,25621,Radio-fr%C3%A9quence,0
Single point of failure,58245,Point_de_d%C3%A9faillance_unique,0
Bronchus,27026,Bronche,0
Herbal medicine,52170,Herboristerie,0
Xanthopsia,11525,Xanthopsie,0
Achlorhydria,27422,Achlorhydrie,0
Ash'ari,56194,Acharisme,0
Onychomycosis,38803,Onychomycose,0
"Paintsville, Kentucky",45073,Paintsville,0
Paracrystallinity,15264,Paracristal,0
Telethonin,27805,T%C3%A9l%C3%A9thonine,0
Coiled coil,25267,Superh%C3%A9lice,0
Donna Strickland,35521,Donna_Strickland,0
Vitamin B6,45009,Vitamine_B6,0
Body mass index,52272,Indice_de_masse_corporelle,0
Gi alpha subunit,26059,Prot%C3%A9ine_G_inhibitrice,0
Imperial units,55449,Syst%C3%A8me_d%27unit%C3%A9s_imp%C3%A9riales,0
Middle Platonism,30473,Moyen-platonisme,0
Electrooculography,20940,%C3%89lectrooculographie,0
Dravidian peoples,75533,Dravidiens,0
Electrochemical cell,31360,Cellule_%C3%A9lectrochimique,0
Self-diagnosis,12716,Auto-diagnostic,0
Order statistic,50107,Statistique_d%27ordre,0
Thomas Aquinas,153681,Thomas_d%27Aquin,0
Last Word (cocktail),23398,Last_Word_(cocktail),0
Épaulard,49885,%C3%89paulard_(sous-marin),0
Ethnic stereotype,22160,Ethnotype,0
Barodontalgia,54252,Barotraumatisme_de_la_dent,0
Nikola Tesla,136952,Nikola_Tesla,0
Pulmonary pleurae,29735,Pl%C3%A8vre,0
Loop diuretic,27718,Diur%C3%A9tique_de_l%27anse,0
Transmittance,25923,Transmittance,0
"Allentown, Pennsylvania",127314,Allentown_(Pennsylvanie),0
Corpus callosotomy,24432,Callosotomie,0
Immunodeficiency,31710,Immunod%C3%A9ficience,0
Visible spectrum,30346,Spectre_visible,0
Leber's hereditary optic neuropathy,35059,Neuropathie_optique_de_Leber,0
Catarrh,15669,Catarrhe,0
Doppler ultrasonography,26308,%C3%89chographie_Doppler,0
Pharmacopoeia,42372,Pharmacop%C3%A9e,0
Methylphenidate,89131,M%C3%A9thylph%C3%A9nidate,0
Pathology,61338,Pathologie,0
Evidence-based practice,36508,Pratique_fond%C3%A9e_sur_les_preuves,0
Eosinophilia–myalgia syndrome,25454,Syndrome_%C3%A9osinophilie%E2%80%93myalgie,0
Acromegaly,42102,Acrom%C3%A9galie,0
Upadacitinib,41639,Upadacitinib,0
Lupus,82789,Lupus_%C3%A9ryth%C3%A9mateux_diss%C3%A9min%C3%A9,0
Azygos vein,20204,Veine_azygos,0
Artificial heart,45329,C%C5%93ur_artificiel,0
List of Italian DOCG wines,28038,Denominazione_di_origine_controllata_e_garantita,0
Precocious puberty,28457,Pubert%C3%A9_pr%C3%A9coce,0
Posterior tibial artery,17347,Art%C3%A8re_tibiale_post%C3%A9rieure,0
Gas gangrene,31802,Gangr%C3%A8ne_gazeuse,0
Pandemic,97378,Pand%C3%A9mie,0
Happy Planet Index,26070,Happy_Planet_Index,0
Progesterone receptor,44367,R%C3%A9cepteur_de_la_progest%C3%A9rone,0
Hereditary fructose intolerance,19872,Fructos%C3%A9mie,0
Guanine,29322,Guanine,0
Oncotic pressure,16083,Pression_oncotique,0
Aconitum,44246,Aconitum,0
Osteoporosis,71408,Ost%C3%A9oporose,0
Membrane potential,59816,Potentiel_%C3%A9lectrochimique_de_membrane,0
Hippocras,19605,Hypocras,0
Mees' lines,15083,Ligne_de_Mees,0
Hyponatremia,35850,Hyponatr%C3%A9mie,0
Jurisprudence,68106,Th%C3%A9orie_du_droit,0
Lateral geniculate nucleus,32621,Corps_g%C3%A9nicul%C3%A9_lat%C3%A9ral,0
Carbon steel,31590,Acier_au_carbone,0
Chromium,73356,Chrome,0
Hypokalemia,34165,Hypokali%C3%A9mie,0
Hemodialysis,51631,H%C3%A9modialyse,0
Venous plexus,16742,Plexus_veineux,0
"3,4-Methylenedioxyamphetamine",68563,"3,4-M%C3%A9thyl%C3%A8nedioxyamph%C3%A9tamine",0
Blood lead level,25199,Plomb%C3%A9mie,0
Protein subunit,11416,Sous-unit%C3%A9_prot%C3%A9ique,0
Janssen Pharmaceuticals,36497,Janssen_(entreprise),0
Optical rotation,40422,Pouvoir_rotatoire,0
Photon,80250,Photon,0
Prodrome,27206,Phase_prodromique,0
2004 Summer Olympics,83067,Jeux_olympiques_d%27%C3%A9t%C3%A9_de_2004,0
Diabetes and pregnancy,26796,Grossesse_au_cours_du_diab%C3%A8te_sucr%C3%A9,0
Penfluridol,38451,Penfluridol,0
Ximelagatran,23416,Xim%C3%A9lagatran,0
Connective tissue disease,28332,Connectivite,0
Immigration,101335,Immigration,0
Iron–sulfur world hypothesis,29501,Th%C3%A9orie_du_monde_fer-soufre,0
Wolfgang Pauli,48654,Wolfgang_Pauli,0
Jaccard index,38635,Indice_et_distance_de_Jaccard,0
Wireless device radiation and health,47537,Rayonnement_et_sant%C3%A9,0
Charles Sanders Peirce,124960,Charles_Sanders_Peirce,0
Methamidophos,28075,M%C3%A9thamidophos,0
Euclid's Elements,55075,%C3%89l%C3%A9ments_(Euclide),0
Dräger (company),67780,Dr%C3%A4gerwerk,0
Human parainfluenza viruses,33050,Parainfluenza,0
Stupor,18394,Stupeur,0
Oral contraceptive pill,15913,Contraception_orale,0
Glycerol,42660,Glyc%C3%A9rol,0
NACA score,17694,%C3%89chelle_NACA,0
Respiratory tract,34638,Voies_respiratoires,0
Gregory Chaitin,24695,Gregory_Chaitin,0
Paraoxon,23453,Paraoxone,0
Saquinavir,28143,Saquinavir,0
Villach,35536,Villach,0
Ventricular tachycardia,33120,Tachycardie_ventriculaire,0
Anti-nuclear antibody,39633,Anticorps_antinucl%C3%A9aire,0
Behavior,30721,Comportement,0
Mongols,96640,Mongols,0
Cell membrane,55782,Membrane_plasmique,0
Amyloid,42520,Substance_amylo%C3%AFde,0
Atrazine,42724,Atrazine,0
Peroxidase,19605,Peroxydase,0
Child mortality,46493,Mortalit%C3%A9_infanto-juv%C3%A9nile,0
Durbin–Watson statistic,31637,Test_de_Durbin-Watson,0
Sodium pertechnetate,26896,Pertechn%C3%A9tate_de_sodium,0
Marination,20380,Marinade,0
Cervical vertebrae,31985,Vert%C3%A8bre_cervicale,0
AP-1 transcription factor,32119,Facteur_de_transcription_AP-1,0
α-Aminoadipate pathway,16361,Voie_de_l%27alpha-aminoadipate,0
World population,84382,Population_mondiale,0
Andreas Vesalius,51716,Andr%C3%A9_V%C3%A9sale,0
Adenoviridae,51638,Adenoviridae,0
Ascaris lumbricoides,25318,Ascaris_(parasite),0
Athetosis,30898,Ath%C3%A9tose,0
Mianserin,72591,Mians%C3%A9rine,0
Roman Republic,194507,R%C3%A9publique_romaine,0
Heart rate,76469,Fr%C3%A9quence_cardiaque,0
Optical coherence tomography,55279,Tomographie_en_coh%C3%A9rence_optique,0
House dust mite,18851,Dermatophagoides,0
Paul Naschy,75421,Paul_Naschy,0
Atosiban,26116,Atosiban,0
Efficiency (statistics),41358,Efficacit%C3%A9_(statistiques),0
Thermal radiation,51536,Rayonnement_thermique,0
Bleeding,31495,H%C3%A9morragie,0
Royal Society,71051,Royal_Society,0
Preventable causes of death,23000,Taux_de_mortalit%C3%A9_%C3%A9vitable,0
Foster care,58749,Enfants_plac%C3%A9s,0
Megara Hyblaea,30286,Megara_Hyblaea,0
Periostitis,15667,P%C3%A9riostite,0
Picrotoxin,34039,Picrotoxine,0
Case Western Reserve University,84050,Universit%C3%A9_Case_Western_Reserve,0
Tibetan diaspora,27022,Diaspora_tib%C3%A9taine,0
Anhua County,24197,Xian_d%27Anhua,0
Family planning,90506,Planification_familiale,0
Upgrade,15794,Mise_%C3%A0_jour_(informatique),0
Reinhard Genzel,29462,Reinhard_Genzel,0
Human body,59639,Corps_humain,0
PubMed,34951,PubMed,0
Alchemy and chemistry in the medieval Islamic world,34352,Alchimie_en_Islam,0
Siphon,76017,Siphon_(tuyau),0
Dam,85420,Barrage,0
Mobile data terminal,20655,Terminal_mobile,0
Neisseria gonorrhoeae,44498,Neisseria_gonorrhoeae,0
Human body,59421,Corps_humain,0
Fibrate,27089,Fibrate,0
Disease,66187,Maladie,0
Phase diagram,31681,Diagramme_de_phase,0
Antiplatelet drug,28037,Antiagr%C3%A9gant,0
Alexander von Humboldt,165532,Alexander_von_Humboldt,0
Dermatofibroma,22738,Histiocytofibrome,0
Dominance (genetics),52533,Dominance_(g%C3%A9n%C3%A9tique),0
Soviet Union,207722,Union_des_r%C3%A9publiques_socialistes_sovi%C3%A9tiques,0
Répertoire International des Sources Musicales,32456,R%C3%A9pertoire_international_des_sources_musicales,0
Sacrifice,56454,Sacrifice,0
Nuclear technology,47610,Technologie_nucl%C3%A9aire,0
Paper,59782,Papier,0
Plumbing,42817,Plomberie,0
Qustaki al-Himsi,22270,Kostaki_Homsi,0
Lion Gate,30236,Porte_des_Lionnes,0
John Burdon-Sanderson,19862,John_Scott_Burdon-Sanderson,0
Apgar score,25606,Score_d%27Apgar,0
Algorithm,108708,Algorithme,0
Serotonin syndrome,41848,Syndrome_s%C3%A9rotoninergique,0
Dimemebfe,30694,Dimemebfe,0
Drug rehabilitation,61947,Cure_de_d%C3%A9sintoxication,0
Cobalt therapy,17529,T%C3%A9l%C3%A9cobalth%C3%A9rapie,0
Swimfin,76193,Palme_(plong%C3%A9e),0
Common carotid artery,29860,Art%C3%A8re_carotide_commune,0
Myosin,36952,Myosine,0
Askaryan radiation,10477,Effet_Askaryan,0
Greek Dark Ages,41532,Si%C3%A8cles_obscurs,0
Edith Pargeter,38371,Edith_Pargeter,0
Ozone therapy,24644,Ozonoth%C3%A9rapie,0
Paracetamol,76578,Parac%C3%A9tamol,0
Saxitoxin,47002,Saxitoxine,0
Stain,17635,Tache,0
Life extension,75747,Prolongation_de_la_dur%C3%A9e_de_vie_humaine,0
Arachnoid mater,20712,Arachno%C3%AFde,0
Electric power transmission,89412,Transport_d%27%C3%A9nergie_%C3%A9lectrique,0
Mohammad-Ali Jamalzadeh,31086,Mohammad-Ali_Djamalzadeh,0
Vatican City,107864,Vatican,0
Lithotripsy,20283,Lithotripsie,0
Lithium azide,19746,Azoture_de_lithium,0
Mucus,32687,Mucus,0
Traffic collision,67507,Accident_de_la_route,0
Hydronium,28935,Ion_hydronium,0
Bacon,45907,Lard_fum%C3%A9,0
Light pollution,97369,Pollution_lumineuse,0
Serum amyloid P component,19590,Pentraxine_2,0
Sulfonamide (medicine),33655,Antibiotique_sulfamid%C3%A9,0
Multi-stage fitness test,19522,Test_de_L%C3%A9ger,0
Queen Anne's Revenge,79899,Queen_Anne%27s_Revenge,0
The Plant List,15750,The_Plant_List,0
Stage fright,21758,Trac,0
Herbaceous plant,22079,Plante_herbac%C3%A9e,0
Integrin beta 2,28834,Int%C3%A9grine_b%C3%A9ta_2,0
Conscientiousness,34693,Conscienciosit%C3%A9,0
Marfan syndrome,52944,Syndrome_de_Marfan,0
Chili pepper,49479,Piment,0
Coronary artery bypass surgery,49455,Pontage_coronarien,0
Metonymy,42192,M%C3%A9tonymie,0
Protein folding,55541,Repliement_des_prot%C3%A9ines,0
Spirometer,27406,Spirom%C3%A8tre,0
Carfilzomib,26828,Carfilzomib,0
Neurodegenerative disease,49073,Maladie_neurod%C3%A9g%C3%A9n%C3%A9rative,0
Clinton Davisson,25100,Clinton_Joseph_Davisson,0
Collège des médecins du Québec,20155,Coll%C3%A8ge_des_m%C3%A9decins_du_Qu%C3%A9bec,0
Emaciation,16070,%C3%89maciation,0
Marie Curie,85238,Marie_Curie,0
Popliteal pterygium syndrome,20954,Syndrome_de_la_bride_poplit%C3%A9e,0
Weston cell,16128,Pile_Weston,0
Inhaler spacer,13660,Chambre_d%27inhalation,0
Rumen,34417,Panse,0
Left bundle branch block,19864,Bloc_de_branche,0
Ephesus,77193,%C3%89ph%C3%A8se,0
Parasitic worm,37122,Helminthe,0
Intermittent fasting,38095,Je%C3%BBne_intermittent,0
Prim's algorithm,23274,Algorithme_de_Prim,0
Green,81353,Vert,0
Great Depression,141953,Grande_D%C3%A9pression,0
Smooth muscle,47706,Muscle_lisse,0
Ahmad NikTalab,26192,Ahmad_NikTalab,0
Preterm birth,92872,Accouchement_pr%C3%A9matur%C3%A9,0
List of rulers of Thrace and Dacia,35663,Liste_des_rois_de_Thrace,0
Ischemia,30397,Isch%C3%A9mie,0
History of China,130079,Histoire_de_la_Chine,0
Dialectical behavior therapy,51415,Th%C3%A9rapie_comportementale_dialectique,0
French paradox,38831,Paradoxe_fran%C3%A7ais,0
Wolff–Parkinson–White syndrome,36663,Syndrome_de_Wolff-Parkinson-White,0
Fixed cost,17800,Co%C3%BBt_fixe,0
National Medical Products Administration,29121,Administration_nationale_des_produits_m%C3%A9dicaux,0
Medieval demography,37904,D%C3%A9mographie_m%C3%A9di%C3%A9vale,0
Psoriasis,76255,Psoriasis,0
Skin cancer,47010,Cancer_de_la_peau,0
Graph theory,60917,Th%C3%A9orie_des_graphes,0
Sulfuric acid,65497,Acide_sulfurique,0
Benjamin Franklin,175555,Benjamin_Franklin,0
Crimean War,142782,Guerre_de_Crim%C3%A9e,0
Colorectal polyp,33479,Polype_colorectal,0
Pulse,36212,Pouls,0
Lipoprotein lipase,33932,Lipoprot%C3%A9ine_lipase,0
Ibn Khallikan,19893,Ibn_Khallik%C3%A2n,0
"Megalopolis, Greece",29623,M%C3%A9galopolis,0
Antimony trichloride,23452,Trichlorure_d%27antimoine,0
Furosemide,49800,Furos%C3%A9mide,0
Flame test,20272,Test_de_flamme,0
Xerostomia,37868,X%C3%A9rostomie,0
Vejovis,17770,Vejove,0
MRC Laboratory of Molecular Biology,38995,Laboratory_of_Molecular_Biology,0
Morchella esculenta,30045,Morchella_esculenta,0
I'jaz,33787,Dogme_de_l%27inimitabilit%C3%A9_du_Coran,0
Sun Salutation,37397,Salutation_au_Soleil,0
Absorption (skin),24854,Voie_cutan%C3%A9e,0
Kingdom of Great Britain,86597,Grande-Bretagne_(royaume),0
Raw foodism,32732,Crudivorisme,0
Post-traumatic stress disorder,95152,Trouble_de_stress_post-traumatique,0
Jean-Michel Cousteau,60617,Jean-Michel_Cousteau,0
Skin whitening,45581,%C3%89claircissement_de_la_peau,0
Beer festival,33404,F%C3%AAte_de_la_bi%C3%A8re,0
Iberian Peninsula,105067,P%C3%A9ninsule_Ib%C3%A9rique,0
"Natick, Massachusetts",55308,Natick,0
Mohammad-Reza Shafiei Kadkani,21553,Mohammad_Reza_Shafiei-Kadkani,0
Outline of Hinduism,59290,Liste_des_d%C3%A9it%C3%A9s_du_monde_indien,0
United States Department of Agriculture,65497,D%C3%A9partement_de_l%27Agriculture_des_%C3%89tats-Unis,0
Lolitrem B,32935,Lolitr%C3%A8me_B,0
Abscess,39999,Abc%C3%A8s,0
Low-level laser therapy,28091,Photobiomodulation,0
Dalit,94181,Intouchables_(Inde),0
Esophagus,53279,%C5%92sophage,0
List of the verified oldest people,36850,Liste_v%C3%A9rifi%C3%A9e_des_personnes_les_plus_%C3%A2g%C3%A9es,0
Mercatus Center,28747,Mercatus_Center,0
Submarine,118600,Sous-marin,0
Serum iron,16764,Fer_s%C3%A9rique,0
GC-content,18321,Taux_de_GC,0
Succimer,21406,Acide_dimercaptosuccinique,0
Egyptian wine,29201,Viticulture_en_%C3%89gypte,0
Rapacuronium bromide,23130,Rapacuronium,0
Abu Sa'id Abu'l-Khayr,36507,Ab%C3%BB_Sa%C3%AFd_ibn_Ab%C3%BB_al-Kha%C3%AFr,0
Onchocerciasis,52591,Onchocercose,0
Aquanaut,54101,Aquanaute,0
Ibex,19025,Bouquetin,0
Kurt Gödel,75735,Kurt_G%C3%B6del,0
Sneeze,35905,%C3%89ternuement,0
Cyanopolyyne,22573,Cyanopolyyne,0
Desmosome,25140,Desmosome,0
Typical antipsychotic,36376,Antipsychotique_typique,0
Renin–angiotensin system,30124,Syst%C3%A8me_r%C3%A9nine-angiotensine-aldost%C3%A9rone,0
Theognis of Megara,52277,Th%C3%A9ognis_de_M%C3%A9gare,0
Intrinsic and extrinsic properties,14906,Propri%C3%A9t%C3%A9s_intrins%C3%A8ques_et_extrins%C3%A8ques,0
Student's t-test,60398,Test_de_Student,0
Brunó Ferenc Straub,15566,Brun%C3%B3_Straub,0
Erythema annulare centrifugum,22072,%C3%89ryth%C3%A8me_annulaire_centrifuge,0
Angiotensin-converting enzyme 2,32364,Enzyme_de_conversion_de_l%27angiotensine_2,0
Trachea,38165,Trach%C3%A9e,0
Caffeic acid,34378,Acide_caf%C3%A9ique,0
Virology,48677,Virologie,0
Psychopathology,33614,Psychopathologie,0
Steve Squyres,58496,Steve_Squyres,0
Hyperfine structure,40052,Structure_hyperfine,0
Transtheoretical model,64383,Mod%C3%A8le_transth%C3%A9orique_de_changement,0
Anadenanthera colubrina,20865,Anadenanthera_colubrina,0
Tequila sunrise (cocktail),24238,Tequila_sunrise,0
Conjunctivitis,37750,Conjonctivite,0
Immunoglobulin superfamily,25950,Superfamille_des_immunoglobulines,0
Virus,99194,Virus,0
N-type calcium channel,24449,Courant_calcique_de_type_N,0
Psychiatric medication,29258,M%C3%A9dicament_psychotrope,0
Eosinophilia,47007,%C3%89osinophilie,0
Digitalis lanata,22704,Digitale_laineuse,0
Triathlon,62109,Triathlon,0
King's College London,141497,King%27s_College_de_Londres,0
Stochastic differential equation,40469,%C3%89quation_diff%C3%A9rentielle_stochastique,0
Hydrostatics,70183,Hydrostatique,0
Myxoma,22912,Myxome_cardiaque,0
Barry Marshall,36234,Barry_J._Marshall,0
Postterm pregnancy,31830,Postmaturit%C3%A9,0
Phylogenetics,42913,Phylog%C3%A9nie,0
Ether,29172,%C3%89ther-oxyde,0
Liver,71471,Foie,0
Ancient Greek medicine,45686,M%C3%A9decine_en_Gr%C3%A8ce_antique,0
Vaidya,11909,Vaidya,0
Luis Walter Alvarez,72037,Luis_Walter_Alvarez,0
Trousseau sign of malignancy,18644,Syndrome_de_Trousseau,0
HER2/neu,48611,HER2,0
Vasishtha,36921,Vasishtha,0
Contrast agent,20254,Produit_de_contraste,0
Melanosome,19792,M%C3%A9lanosome,0
Tui na,25906,_Tui_Na,0
Grandmother hypothesis,29193,Hypoth%C3%A8se_de_la_grand-m%C3%A8re,0
Doubling time,24306,Temps_de_doublement,0
Overdiagnosis,29953,Surdiagnostic,0
Afro-Asians,60464,Afro-Asiatique,0
Gavin Newsom,99751,Gavin_Newsom,0
Stolon,19755,Stolon_(organe),0
Barbad,44024,Barbod,0
Goiânia accident,44216,Accident_nucl%C3%A9aire_de_Goi%C3%A2nia,0
Gulf War syndrome,65933,Syndrome_de_la_guerre_du_Golfe,0
Health equity,94129,%C3%89quit%C3%A9_en_sant%C3%A9,0
Acid,55279,Acide,0
Haemophilus ducreyi,19047,Haemophilus_ducreyi,0
Jürgen Habermas,89915,J%C3%BCrgen_Habermas,0
Agave,34574,Agave,0
Iditarod Trail Sled Dog Race,66858,Iditarod_Trail_Sled_Dog_Race,0
X-ray optics,23975,Optique_en_rayons_X,0
John von Neumann,208527,John_von_Neumann,0
Roderick MacKinnon,25974,Roderick_MacKinnon,0
Transcranial magnetic stimulation,32787,Stimulation_magn%C3%A9tique_transcr%C3%A2nienne,0
Dysmenorrhea,40769,Dysm%C3%A9norrh%C3%A9e,0
Pupil,31355,Pupille,0
Thrombocytopenic purpura,21484,Purpura_thrombocytop%C3%A9nique,0
Hematopoietic stem cell transplantation,53184,Transplantation_de_moelle_osseuse,0
Loeys–Dietz syndrome,24021,Syndrome_de_Loeys-Dietz,0
Cross-reactivity,18553,Immunit%C3%A9_crois%C3%A9e,0
Abu Dawud al-Sijistani,26251,Abou_Dawoud,0
List of Nobel laureates,44974,Liste_des_r%C3%A9cipiendaires_du_prix_Nobel,0
Secretary of State for Health and Social Care,40806,Secr%C3%A9taire_d%27%C3%89tat_%C3%A0_la_Sant%C3%A9,0
Peptide YY,26800,Peptide_YY,0
Turgor pressure,32043,Turgescence,0
Hepatic stellate cell,18330,Cellule_stellaire,0
Wart,41083,Verrue,0
Semantics (computer science),23855,S%C3%A9mantique_des_langages_de_programmation,0
Elastic fiber,21011,Fibres_%C3%A9lastiques,0
Chemtrail conspiracy theory,40117,Th%C3%A9orie_conspirationniste_des_chemtrails,0
CD19,36266,CD19,0
Pericyte,34373,P%C3%A9ricyte,0
ATC code S02,15362,Classe_ATC_S02,0
Glutamine synthetase,34476,Glutamine_synth%C3%A9tase,0
Mīmāṃsā,59710,Mimamsa,0
Brahmana,60586,Brahmana,0
Regression toward the mean,54157,R%C3%A9gression_vers_la_moyenne,0
Cataract,51350,Cataracte_(maladie),0
Mutus Liber,21386,Mutus_Liber,0
X-linked myotubular myopathy,21816,Myopathie_cong%C3%A9nitale_myotubulaire,0
Internal thoracic artery,19174,Art%C3%A8re_thoracique_interne,0
Ethylenediaminetetraacetic acid,46431,EDTA,0
Oenanthotoxin,26007,%C3%89nanthotoxine,0
Framing (social sciences),109171,Cadrage_(d%C3%A9cision),0
Tonne,24530,Tonne,0
"2,5-Dimethoxy-4-bromoamphetamine",49241,"2,5-Dim%C3%A9thoxy-4-bromoamph%C3%A9tamine",0
Interleukin 18,30073,Interleukine_18,0
European Directorate for the Quality of Medicines & HealthCare,37205,Direction_europ%C3%A9enne_de_la_qualit%C3%A9_du_m%C3%A9dicament_et_soins_de_sant%C3%A9,0
Oxygenation index,12060,Indice_d%27oxyg%C3%A9nation,0
Coffin–Lowry syndrome,33297,Syndrome_de_Coffin-Lowry,0
Pharynx,37238,Pharynx,0
Bridging ligand,16475,Ligand_pontant,0
Sattriya,33189,Sattriya,0
Mahābhūta,58935,Bhuta,0
